customer_key,customer_id,customer_number,first_name,last_name,gender,country,marital_status,birthdate,create_date
14091,25090,AW00025090,Ivan,Sara,Male,Canada,Married,1965-12-30,2026-01-05
14092,25091,AW00025091,Jessie,Zeng,Male,United States,Single,1971-01-07,2026-01-05
14093,25092,AW00025092,Emily,Jackson,Female,United States,Married,1971-10-13,2026-01-05
14094,25093,AW00025093,Madison,Griffin,Female,Canada,Single,1972-12-24,2026-01-05
14095,25094,AW00025094,Charles,Thomas,Male,Canada,Single,1972-09-11,2026-01-05
14096,25095,AW00025095,Adam,Jai,Male,Canada,Single,1978-07-10,2026-01-05
14097,25096,AW00025096,Victoria,Bennett,Female,United States,Single,1978-04-19,2026-01-05
14098,25097,AW00025097,Fernando,Gonzales,Male,United States,Married,1965-12-17,2026-01-05
14099,25098,AW00025098,Logan,Long,Male,United States,Married,1966-01-24,2026-01-05
14100,25099,AW00025099,Melanie,Hayes,Female,United States,Married,1971-02-24,2026-01-05
14101,25100,AW00025100,Kristen,Huang,Female,Canada,Married,1964-11-10,2026-01-05
14102,25101,AW00025101,Wyatt,Baker,Male,Canada,Married,1981-04-13,2026-01-05
14103,25102,AW00025102,Stephanie,Kelly,Female,United States,Married,1965-02-14,2026-01-05
14104,25103,AW00025103,Shelby,Brooks,Female,United States,Married,1964-08-16,2026-01-05
14105,25104,AW00025104,Natalie,Parker,Female,Canada,Single,1965-04-11,2026-01-05
14106,25105,AW00025105,Warren,Nara,Male,United States,Single,1965-05-19,2026-01-05
14107,25106,AW00025106,Micah,Gao,Male,Australia,Married,1986-05-22,2026-01-05
14108,25107,AW00025107,Mason,Ramirez,Male,Australia,Single,1980-05-13,2026-01-05
14109,25108,AW00025108,Gary,Gill,Male,Australia,Married,1974-05-06,2026-01-05
14110,25109,AW00025109,Devin,Rivera,Male,Australia,Married,1975-11-03,2026-01-05
14111,25110,AW00025110,Tabitha,Suarez,Female,Australia,Married,1975-07-26,2026-01-05
14112,25111,AW00025111,Drew,Chander,Male,Australia,Married,1976-04-04,2026-01-05
14113,25112,AW00025112,Suzanne,Zhu,Female,Australia,Married,1974-04-17,2026-01-05
14114,25113,AW00025113,Randy,Gao,Male,Australia,Married,1973-10-15,2026-01-05
14115,25114,AW00025114,Donald,Sara,Male,Australia,Single,1974-04-24,2026-01-05
14116,25115,AW00025115,Raymond,Rana,Male,Australia,Married,1974-01-25,2026-01-05
14117,25116,AW00025116,Phillip,Sara,Male,Australia,Married,1979-07-05,2026-01-05
14118,25117,AW00025117,Mindy,Shan,Female,Australia,Married,1973-09-30,2026-01-05
14119,25118,AW00025118,Gerald,Diaz,Male,Australia,Married,1973-06-06,2026-01-05
14120,25119,AW00025119,Deanna,Lopez,Female,Australia,Married,1974-11-13,2026-01-05
14121,25120,AW00025120,Heidi,Rodriguez,Female,Australia,Single,1980-12-08,2026-01-05
14122,25121,AW00025121,Clarence,Yang,Male,Australia,Married,1975-03-19,2026-01-05
14123,25122,AW00025122,Susan,Zhao,Female,Australia,Single,1978-03-12,2026-01-05
14124,25123,AW00025123,Sharon,Simpson,Female,Australia,Married,1972-08-31,2026-01-05
14125,25124,AW00025124,Keith,Xu,Male,Australia,Single,1978-10-05,2026-01-05
14126,25125,AW00025125,Randy,Wang,Male,Australia,Married,1972-03-19,2026-01-05
14127,25126,AW00025126,Shane,Suri,Male,Australia,Married,1977-11-21,2026-01-05
14128,25127,AW00025127,Priscilla,Deng,Female,Australia,Single,1972-01-18,2026-01-05
14129,25128,AW00025128,Clifford,Sai,Male,Australia,Married,1970-12-21,2026-01-05
14130,25129,AW00025129,Allen,Raman,Male,Australia,Single,1976-12-04,2026-01-05
14131,25130,AW00025130,Micah,Huang,Male,Australia,Married,1981-08-16,2026-01-05
14132,25131,AW00025131,Gerald,Chandra,Male,Australia,Married,1971-04-08,2026-01-05
14133,25132,AW00025132,Lindsey,Xie,Female,Australia,Married,1984-09-16,2026-01-05
14134,25133,AW00025133,Kristine,Gutierrez,Female,Australia,Single,1974-06-04,2026-01-05
14135,25134,AW00025134,Brett,Rodriguez,Male,Australia,Married,1973-08-14,2026-01-05
14136,25135,AW00025135,Kelvin,Zhao,Male,Australia,Single,1973-11-06,2026-01-05
14137,25136,AW00025136,Ruben,Diaz,Male,Australia,Single,1979-07-14,2026-01-05
14138,25137,AW00025137,Nina,Raje,Female,Australia,Married,1974-01-29,2026-01-05
14139,25138,AW00025138,Seth,Russell,Male,Australia,Married,1974-03-15,2026-01-05
14140,25139,AW00025139,Carlos,Short,Male,Australia,Married,1975-08-22,2026-01-05
14141,25140,AW00025140,Toni,Lopez,Female,Australia,Married,1969-09-26,2026-01-05
14142,25141,AW00025141,Walter,Gutierrez,Male,United Kingdom,Single,1979-03-16,2026-01-05
14143,25142,AW00025142,Regina,Ray,Female,France,Single,1980-05-11,2026-01-05
14144,25143,AW00025143,Destiny,Henderson,Female,France,Single,1979-10-06,2026-01-05
14145,25144,AW00025144,Johnathan,Fernandez,Male,Germany,Single,1979-12-12,2026-01-05
14146,25145,AW00025145,Clayton,Yang,Male,Germany,Single,1980-02-22,2026-01-05
14147,25146,AW00025146,Carson,Gonzales,Male,United States,Married,1958-07-25,2026-01-05
14148,25147,AW00025147,Samantha,Brown,Female,Canada,Married,1962-09-15,2026-01-05
14149,25148,AW00025148,Ryan,Simmons,Male,United States,Married,1963-04-05,2026-01-05
14150,25149,AW00025149,Samantha,Griffin,Female,United States,Married,1963-06-14,2026-01-05
14151,25150,AW00025150,Xavier,Jones,Male,United States,Single,1968-11-23,2026-01-05
14152,25151,AW00025151,Jasmine,Washington,Female,United States,Single,1961-11-08,2026-01-05
14153,25152,AW00025152,Maria,Sanders,Female,United States,Single,1978-08-12,2026-01-05
14154,25153,AW00025153,Ryan,Coleman,Male,United States,Single,1970-12-22,2026-01-05
14155,25154,AW00025154,Clinton,Serrano,Male,United States,Married,1976-12-02,2026-01-05
14156,25155,AW00025155,Theresa,Alonso,Female,United States,Single,1981-07-02,2026-01-05
14157,25156,AW00025156,Catherine,Peterson,Female,United States,Single,1971-03-24,2026-01-05
14158,25157,AW00025157,Destiny,Miller,Female,Canada,Single,1969-08-15,2026-01-05
14159,25158,AW00025158,Stephanie,Long,Female,United States,Married,1969-09-13,2026-01-05
14160,25159,AW00025159,Katelyn,Cooper,Female,United States,Single,1970-01-24,2026-01-05
14161,25160,AW00025160,Mackenzie,Stewart,Female,United States,Single,1981-02-16,2026-01-05
14162,25161,AW00025161,Isabella,Flores,Female,United States,Married,1975-05-10,2026-01-05
14163,25162,AW00025162,Bryan,Morris,Male,United States,Single,1975-11-08,2026-01-05
14164,25163,AW00025163,Natalie,Griffin,Female,United States,Married,1961-10-23,2026-01-05
14165,25164,AW00025164,Isaac,Parker,Male,United States,Married,1962-02-21,2026-01-05
14166,25165,AW00025165,Ashley,Brown,Female,United States,Married,1961-07-17,2026-01-05
14167,25166,AW00025166,Miguel,Jenkins,Male,United States,Single,1961-10-01,2026-01-05
14168,25167,AW00025167,Elijah,Hughes,Male,United States,Married,1962-05-13,2026-01-05
14169,25168,AW00025168,Micheal,Hernandez,Male,United States,Married,1960-10-22,2026-01-05
14170,25169,AW00025169,Angel,Peterson,Male,United States,Single,1940-03-01,2026-01-05
14171,25170,AW00025170,Logan,Walker,Male,United States,Married,1974-05-14,2026-01-05
14172,25171,AW00025171,Christopher,Rodriguez,Male,United States,Married,1974-03-18,2026-01-05
14173,25172,AW00025172,Evan,Gray,Male,United States,Married,1969-05-15,2026-01-05
14174,25173,AW00025173,Melissa,Stewart,Female,Canada,Married,1967-11-02,2026-01-05
14175,25174,AW00025174,Monica,Smith,Female,United States,Married,1968-02-10,2026-01-05
14176,25175,AW00025175,Nathan,Chen,Male,United States,Single,1968-04-02,2026-01-05
14177,25176,AW00025176,Edward,Flores,Male,United States,Single,1967-12-12,2026-01-05
14178,25177,AW00025177,Alberto,Gomez,Male,Canada,Married,1978-03-12,2026-01-05
14179,25178,AW00025178,Jasmine,Kelly,Female,United States,Married,1972-04-17,2026-01-05
14180,25179,AW00025179,Miguel,Thompson,Male,United States,Married,1966-08-05,2026-01-05
14181,25180,AW00025180,Ana,Simmons,Female,United States,Single,1966-09-22,2026-01-05
14182,25181,AW00025181,Jesse,Torres,Male,United States,Married,1966-12-20,2026-01-05
14183,25182,AW00025182,Natalie,Simmons,Female,United States,Married,1972-03-01,2026-01-05
14184,25183,AW00025183,Michael,Thomas,Male,United States,Married,1966-10-04,2026-01-05
14185,25184,AW00025184,Peter,Tang,Male,United States,Single,1966-09-22,2026-01-05
14186,25185,AW00025185,Jade,Reed,Female,United States,Single,1967-01-05,2026-01-05
14187,25186,AW00025186,Angelica,Coleman,Female,United States,Married,1961-04-01,2026-01-05
14188,25187,AW00025187,Sydney,Scott,Female,United States,Married,1941-02-11,2026-01-05
14189,25188,AW00025188,Kevin,Li,Male,Canada,Married,1941-07-12,2026-01-05
14190,25189,AW00025189,Aidan,Hayes,Male,United States,Married,1952-10-08,2026-01-05
14191,25190,AW00025190,Allison,Morris,Female,United States,Married,1941-12-12,2026-01-05
14192,25191,AW00025191,Austin,Gonzales,Male,United States,Single,1941-12-08,2026-01-05
14193,25192,AW00025192,Janet,Gill,Female,United States,Single,1966-01-29,2026-01-05
14194,25193,AW00025193,Stephanie,Howard,Female,United States,Single,1971-10-05,2026-01-05
14195,25194,AW00025194,Jada,Bell,Female,United States,Single,1959-12-08,2026-01-05
14196,25195,AW00025195,Alexandra,Wilson,Female,United States,Single,1960-04-18,2026-01-05
14197,25196,AW00025196,Aaron,Yang,Male,Canada,Married,1971-04-19,2026-01-05
14198,25197,AW00025197,Kyle,Perry,Male,United States,Married,1959-09-05,2026-01-05
14199,25198,AW00025198,Michelle,Ramirez,Female,United States,Married,1965-05-05,2026-01-05
14200,25199,AW00025199,Kyle,Griffin,Male,United States,Married,1958-10-19,2026-01-05
14201,25200,AW00025200,Nathan,Williams,Male,United States,Married,1958-02-13,2026-01-05
14202,25201,AW00025201,Hunter,Gonzalez,Male,United States,Married,1962-03-15,2026-01-05
14203,25202,AW00025202,Jonathan,King,Male,United States,Single,1957-01-21,2026-01-05
14204,25203,AW00025203,Caroline,Wood,Female,United States,Single,1956-08-22,2026-01-05
14205,25204,AW00025204,Kelly,Barnes,Female,United States,Single,1956-03-19,2026-01-05
14206,25205,AW00025205,John,Jones,Male,United States,Single,1960-09-10,2026-01-05
14207,25206,AW00025206,Ryan,Bryant,Male,United States,Single,1960-10-02,2026-01-05
14208,25207,AW00025207,Destiny,Moore,Female,United States,Single,1954-08-09,2026-01-05
14209,25208,AW00025208,Daniel,Taylor,Male,United States,Single,1955-04-06,2026-01-05
14210,25209,AW00025209,Emma,Walker,Female,Canada,Single,1955-04-03,2026-01-05
14211,25210,AW00025210,Kathryn,Xu,Female,Australia,Married,1975-11-22,2026-01-05
14212,25211,AW00025211,Diane,Torres,Female,Australia,Married,1970-01-11,2026-01-05
14213,25212,AW00025212,Alberto,Ruiz,Male,Australia,Married,1968-12-29,2026-01-05
14214,25213,AW00025213,Cheryl,Gutierrez,Female,Australia,Single,1969-03-26,2026-01-05
14215,25214,AW00025214,Roger,Chander,Male,Australia,Single,1968-08-03,2026-01-05
14216,25215,AW00025215,Natalie,Gonzalez,Female,Australia,Single,1974-02-11,2026-01-05
14217,25216,AW00025216,Rachael,Raman,Female,Australia,Single,1974-06-04,2026-01-05
14218,25217,AW00025217,Byron,Martin,Male,Australia,Married,1973-04-15,2026-01-05
14219,25218,AW00025218,Christy,Sun,Female,Australia,Married,1973-02-15,2026-01-05
14220,25219,AW00025219,Karla,Lal,Female,Australia,Married,1972-09-16,2026-01-05
14221,25220,AW00025220,Emily,Anderson,Female,Australia,Married,1972-11-18,2026-01-05
14222,25221,AW00025221,Erica,Zhu,Female,Australia,Single,1966-10-15,2026-01-05
14223,25222,AW00025222,Tamara,Kumar,Female,Australia,Single,1972-04-17,2026-01-05
14224,25223,AW00025223,Armando,Ortega,Male,Australia,Single,1971-09-18,2026-01-05
14225,25224,AW00025224,Keith,Kumar,Male,Australia,Single,1970-09-24,2026-01-05
14226,25225,AW00025225,Alicia,Yuan,Female,Australia,Single,1970-10-22,2026-01-05
14227,25226,AW00025226,Robert,Kumar,Male,Australia,Single,1971-05-09,2026-01-05
14228,25227,AW00025227,Jaime,Gutierrez,Male,Australia,Single,1982-01-16,2026-01-05
14229,25228,AW00025228,Brad,Ashe,Male,Australia,Single,1975-10-11,2026-01-05
14230,25229,AW00025229,Autumn,Zhou,Female,Australia,Single,1969-09-12,2026-01-05
14231,25230,AW00025230,Sophia,Carter,Female,Australia,Single,1970-05-16,2026-01-05
14232,25231,AW00025231,Olivia,Moore,Female,Australia,Single,1964-12-19,2026-01-05
14233,25232,AW00025232,Kellie,Blanco,Female,Australia,Married,1964-09-09,2026-01-05
14234,25233,AW00025233,Nathaniel,Ward,Male,Australia,Married,1964-11-05,2026-01-05
14235,25234,AW00025234,Monica,Patel,Female,Australia,Single,1974-10-06,2026-01-05
14236,25235,AW00025235,Monique,Torres,Female,Australia,Married,1968-06-26,2026-01-05
14237,25236,AW00025236,Lance,Martin,Male,Australia,Single,1967-07-09,2026-01-05
14238,25237,AW00025237,Roger,Sun,Male,Australia,Married,1978-12-12,2026-01-05
14239,25238,AW00025238,Kristopher,Madan,Male,Australia,Married,1967-07-16,2026-01-05
14240,25239,AW00025239,Isabella,Barnes,Female,Australia,Married,1967-12-23,2026-01-05
14241,25240,AW00025240,Ross,Rana,Male,Australia,Married,1972-08-14,2026-01-05
14242,25241,AW00025241,Aaron,Powell,Male,Australia,Married,1964-06-23,2026-01-05
14243,25242,AW00025242,Susan,Hu,Female,Australia,Single,1969-04-17,2026-01-05
14244,25243,AW00025243,Tonya,Rai,Female,Australia,Single,1963-09-05,2026-01-05
14245,25244,AW00025244,Jay,Weber,Male,Australia,Single,1962-09-04,2026-01-05
14246,25245,AW00025245,Francis,Gutierrez,Male,Australia,Single,1941-08-26,2026-01-05
14247,25246,AW00025246,Warren,Lal,Male,Australia,Married,1941-12-12,2026-01-05
14248,25247,AW00025247,Lindsay,Nara,Female,Australia,Married,1971-05-13,2026-01-05
14249,25248,AW00025248,Denise,Madan,Female,Australia,Married,1965-09-16,2026-01-05
14250,25249,AW00025249,Alexandra,Watson,Female,Australia,Single,1963-02-05,2026-01-05
14251,25250,AW00025250,Anthony,Walker,Male,Australia,Single,1962-10-09,2026-01-05
14252,25251,AW00025251,Toni,Rodriguez,Female,Australia,Single,1968-06-18,2026-01-05
14253,25252,AW00025252,Warren,Zhang,Male,Australia,Single,1961-10-02,2026-01-05
14254,25253,AW00025253,Ryan,Miller,Male,United States,Married,1981-07-12,2026-01-05
14255,25254,AW00025254,Krystal,She,Female,United States,Single,1981-12-08,2026-01-05
14256,25255,AW00025255,Logan,Lal,Male,United States,Married,1980-10-24,2026-01-05
14257,25256,AW00025256,Eric,Hill,Male,Canada,Married,1980-10-25,2026-01-05
14258,25257,AW00025257,Harold,Sanchez,Male,United States,Married,1986-04-01,2026-01-05
14259,25258,AW00025258,Micheal,Vazquez,Male,United States,Married,1986-02-10,2026-01-05
14260,25259,AW00025259,Ethan,Thomas,Male,United States,Married,1985-03-21,2026-01-05
14261,25260,AW00025260,Dalton,Howard,Male,United States,Single,1984-02-08,2026-01-05
14262,25261,AW00025261,Eduardo,Phillips,Male,United States,Married,1984-03-31,2026-01-05
14263,25262,AW00025262,Andre,Chandra,Male,Australia,Married,1944-03-05,2026-01-05
14264,25263,AW00025263,Audrey,Carlson,Female,Australia,Single,1944-03-13,2026-01-05
14265,25264,AW00025264,Wyatt,Bryant,Male,United States,Single,1982-10-14,2026-01-05
14266,25265,AW00025265,Hannah,Smith,Female,Canada,Single,1984-08-21,2026-01-05
14267,25266,AW00025266,Kari,Suri,Female,Australia,Single,1944-10-20,2026-01-05
14268,25267,AW00025267,Arthur,Malhotra,Male,Australia,Married,1944-11-18,2026-01-05
14269,25268,AW00025268,Jaime,Andersen,Male,Australia,Married,1944-08-11,2026-01-05
14270,25269,AW00025269,Tabitha,Martin,Female,Australia,Single,1944-09-30,2026-01-05
14271,25270,AW00025270,Gloria,Diaz,Female,Australia,Married,1949-03-02,2026-01-05
14272,25271,AW00025271,Mario,Shan,Male,Australia,Single,1960-05-23,2026-01-05
14273,25272,AW00025272,Edwin,Xu,Male,Australia,Single,1948-09-18,2026-01-05
14274,25273,AW00025273,Karl,Rai,Male,Australia,Married,1948-12-02,2026-01-05
14275,25274,AW00025274,Samantha,Henderson,Female,United States,Single,1982-02-10,2026-01-05
14276,25275,AW00025275,Christina,Watson,Female,United States,Single,1981-08-25,2026-01-05
14277,25276,AW00025276,Mackenzie,Richardson,Female,United States,Single,1982-01-05,2026-01-05
14278,25277,AW00025277,Jermaine,Fernandez,Male,United States,Single,1981-07-14,2026-01-05
14279,25278,AW00025278,Brianna,Butler,Female,United States,Married,1982-06-20,2026-01-05
14280,25279,AW00025279,Jordyn,Barnes,Female,United States,Single,1981-09-07,2026-01-05
14281,25280,AW00025280,Emily,Price,Female,United States,Single,1981-12-03,2026-01-05
14282,25281,AW00025281,Jeremy,Allen,Male,United States,Single,1981-03-13,2026-01-05
14283,25282,AW00025282,Gabriel,Perez,Male,United States,Single,1985-01-06,2026-01-05
14284,25283,AW00025283,Caitlin,Howard,Female,United States,Single,1980-03-03,2026-01-05
14285,25284,AW00025284,Allison,Mitchell,Female,United States,Single,1983-06-16,2026-01-05
14286,25285,AW00025285,Noah,Williams,Male,United States,Single,1977-11-30,2026-01-05
14287,25286,AW00025286,Zachary,Powell,Male,United States,Single,1978-03-04,2026-01-05
14288,25287,AW00025287,Paige,Sanders,Female,Canada,Single,1983-11-13,2026-01-05
14289,25288,AW00025288,Jordyn,Flores,Female,Canada,Single,1974-03-08,2026-01-05
14290,25289,AW00025289,Amanda,Bradley,Female,United States,Single,1974-03-01,2026-01-05
14291,25290,AW00025290,Jackson,Mitchell,Male,United States,Single,1974-04-22,2026-01-05
14292,25291,AW00025291,Marissa,Griffin,Female,United States,Married,1973-10-24,2026-01-05
14293,25292,AW00025292,Eduardo,Adams,Male,United States,Single,1972-11-11,2026-01-05
14294,25293,AW00025293,Eric,Gonzales,Male,United States,Married,1969-04-21,2026-01-05
14295,25294,AW00025294,Sharon,Sharma,Female,Australia,Single,1977-04-17,2026-01-05
14296,25295,AW00025295,Chad,Raje,Male,Australia,Married,1975-03-01,2026-01-05
14297,25296,AW00025296,Christina,Stewart,Female,France,Married,1962-07-05,2026-01-05
14298,25297,AW00025297,Devon,Shan,Male,Germany,Single,1979-09-16,2026-01-05
14299,25298,AW00025298,Cedric,He,Male,United Kingdom,Married,1985-10-23,2026-01-05
14300,25299,AW00025299,Hector,Romero,Male,France,Married,1986-04-25,2026-01-05
14301,25300,AW00025300,Jamie,Ashe,Male,Germany,Married,1985-10-30,2026-01-05
14302,25301,AW00025301,Raul,Black,Male,United Kingdom,Single,1985-11-16,2026-01-05
14303,25302,AW00025302,Manuel,Mehta,Male,Germany,Single,1983-11-23,2026-01-05
14304,25303,AW00025303,Jeremiah,Hernandez,Male,Germany,Single,1984-05-24,2026-01-05
14305,25304,AW00025304,Ruben,Carlson,Male,United Kingdom,Single,1983-09-14,2026-01-05
14306,25305,AW00025305,Ivan,Rodriguez,Male,Germany,Married,1978-11-07,2026-01-05
14307,25306,AW00025306,Glenn,Zeng,Male,Germany,Married,1984-12-20,2026-01-05
14308,25307,AW00025307,Daisy,Hernandez,Female,Germany,Married,1979-03-24,2026-01-05
14309,25308,AW00025308,Lindsey,Tang,Female,United Kingdom,Single,1977-08-12,2026-01-05
14310,25309,AW00025309,Karen,Zhou,Female,Germany,Single,1977-11-23,2026-01-05
14311,25310,AW00025310,Janelle,Kapoor,Female,Germany,Single,1982-10-08,2026-01-05
